Unnamed: 0,text,label
266078,i feel fine a href http alexfeldstein,1
107822,i can hear you saying that i ve told you a great number of things that you probably never wanted to know about me and mine to begin with so what could i now be feeling shy about sharing,4
125723,i feel like i just broke the pattern and found better things to think about,0
127706,i feel that fire in my heart again to be free to really say something to argue to fight to stand up to feel weak to just moving forward and not looking back to finally face to face with the fears to mark my existence,1
122442,i was feeling very bad for her,0
56950,im starting to feel emotional as i get closer to delivering hope,0
103869,the transport to pick us up for lunch was always late and the driver made the same excuse every day,3
28157,i look at you i feel this tender sweet little love growing and growing,2
403622,i feel completely inspired by this young woman and wish to almost thank her for re affirming my faith,1
369503,i feel sympathetic for the recent quake and tsunami disaster in japan,2
356651,i belong to the group of what megan fox say high school is a joke not that i dont like the school but ok i shall leave this personal feelings although i gotta admit in glad i meet a few good friends like yongyi xueying batrisyia and the one that i can only find myself to is when im with yixuan,1
49785,i am feeling so thankful for all these amazing trips weve been fortunate enough to go on,1
45453,i feel the need to feel important and that im making a difference,1
107714,i feel that my loyal readers and i count you among them will be grateful that the me they ve grown to love won t become a different me just because there s a food network stamp on it,2
414427,i feel shaky,4
359261,im looking forward to someday feeling this playful amp excited about fooling with stuff on the computer art wise,1
160156,i am excited to be introduced to a new kind of library environment but at the same time i am feeling stressed about it because it means that i am not really getting a holiday,3
82782,i spent so much time this week ferreting out and reasoning together the transit story i had little time to comment on developments in ukraine and in any case i feel i have already said pretty much anything i might add to the ukraine comment thread dialogues,1
77387,i was like oh i feel ashamed of myself,0
203960,i get the feeling that the left hand is not only unsure what the right hand is doing but it is not always aware that there is a right hand,4
212740,im feeling pretty proud of what our group has done so far,1
41561,i feel most successful when i am able to be at peace within my mind,1
33883,i cant breathe when i feel the touch of his fingers against my arm a hesitant touch that grows bolder as they move up the length,4
162618,when they denied a job to a person that i propsed giving political reasons that has nothing to do directly with the professional level,3
